, <=50K, >50K
2.5845000000000002,0.0,100.04126532506437
5.9,205.05815325754457,216.99189052259916
9.166500000000001,202.67140580453366,0.0
12.4335,135.84247712022807,66.62680098291158
15.7,381.67746478035224,0.0
18.9665,746.849825091022,92.88102296603162
22.2335,0.0,0.0
25.5,300.52805137798117,245.63285995873014
28.7665,622.7389575344546,0.0
32.033500000000004,150.16296183829357,154.9364567443154
35.3,691.954633671771,269.50033448883926
38.566500000000005,6976.260677449507,1983.1850057506756
41.8335,209.83164816356643,49.91956881183518
45.099999999999994,0.0,11.731609563660554
48.3665,906.7619044427532,835.1594808524259
51.6335,66.62680098291158,4.571367204627812
54.900000000000006,52.30631626484609,85.72078060699889
58.1665,0.0,30.825589187747866
61.433499999999995,0.0,0.0
64.7,0.0,0.0
67.9665,0.0,83.33403315398797
71.23349999999999,0.0,262.3400921298065
74.5,0.0,159.70995165033722
77.76650000000001,0.0,114.36175004312986
81.0335,0.0,18.891851922693295
84.30000000000001,107.20150768409711,0.0
87.5665,216.99189052259916,57.07981117086792
90.8335,0.0,11.731609563660554
94.1,2.184619751616898,0.0
97.3665,97.65451787205346,131.06898221420624
