, <=50K, >50K
 Adm-clerical,86.05099688725153,94.84527510398337
 Exec-managerial,56.736736164812086,138.81666618764254
 Handlers-cleaners,56.736736164812086,0.0
 Prof-specialty,50.8738840203242,80.18814474276364
 Other-service,83.11957081500759,39.148179731348414
 Sales,15.696771153396858,80.18814474276364
 Craft-repair,15.696771153396858,141.74809225988648
 Transport-moving,0.0,138.81666618764254
 Farming-fishing,56.736736164812086,24.491049370128692
 Machine-op-inspct,59.66816223705603,59.66816223705603
 Tech-support,0.0,0.0
 ?,94.84527510398337,3.971066864421078
 Protective-serv,30.35390151461658,0.0
 Armed-Forces,68.46244045378786,0.0
 Priv-house-serv,0.0,124.15953582642283
