,red,white
1.654,21.81684181127211,62.669506135843044
3.86,33.48903161829238,91.84998065339371
6.0335,0.0,10.144652004251842
8.2065,62.669506135843044,179.39140420604573
10.38,56.833411232332914,62.669506135843044
12.5535,0.0,109.35826536392412
14.7265,0.0,4.308557100741708
16.9,0.0,0.0
19.0735,0.0,10.144652004251842
21.2465,0.0,121.03045517094438
23.42,0.0,4.308557100741708
25.5935,0.0,0.0
27.7665,0.0,156.0470245920052
29.94,15.980746907761976,0.0
32.1135,4.308557100741708,0.0
34.2865,45.16122142531265,21.81684181127211
36.46,0.0,62.669506135843044
38.6335,0.0,0.0
40.8065,0.0,0.0
42.98,0.0,0.0
45.1535,50.99731632882278,0.0
47.3265,21.81684181127211,33.48903161829238
49.5,0.0,0.0
51.6735,0.0,39.32512652180251
53.8465,74.34169594286331,62.669506135843044
56.02,62.669506135843044,39.32512652180251
58.1935,0.0,0.0
60.3665,80.17779084637345,86.01388574988358
62.54,86.01388574988358,126.86655007445452
64.7135,0.0,0.0
