, <=50K, >50K
 United-States,11613.710978649713,3971.3456341087667
 Cuba,14.118357016671467,116.74849749614077
 Jamaica,0.0,37.98583154678061
 India,0.0,0.0
 ?,429.4124138405705,85.72078060699889
 Mexico,381.67746478035224,193.12441599249001
 South,171.64368891539178,169.25694146238087
 Puerto-Rico,205.05815325754457,23.665346828715123
 Honduras,16.505104469682383,0.0
 England,78.56053824796615,140.61597202624992
 Canada,42.75932645280243,30.825589187747866
 Germany,121.5219924021626,57.07981117086792
 Iran,28.43884173473695,102.42801277807528
 Philippines,0.0,30.825589187747866
 Italy,0.0,6.958114657638727
 Poland,202.67140580453366,33.21233664075878
 Columbia,181.19067872743545,164.48344655635904
 Cambodia,83.33403315398797,0.0
 Thailand,0.0,0.0
 Ecuador,145.38946693227174,0.0
 Laos,0.0,0.0
 Taiwan,92.88102296603162,76.17379079495524
 Haiti,0.0,271.88708194185017
 Portugal,0.0,0.0
 Dominican-Republic,0.0,85.72078060699889
 El-Salvador,0.0,0.0
 France,85.72078060699889,195.51116344550093
 Guatemala,0.0,16.505104469682383
 China,0.0,0.0
 Japan,0.0,42.75932645280243
 Yugoslavia,0.0,76.17379079495524
 Peru,42.75932645280243,59.46655862387883
 Outlying-US(Guam-USVI-etc),0.0,97.65451787205346
 Scotland,0.0,54.69306371785701
 Trinadad&Tobago,0.0,178.80393127442454
 Greece,0.0,0.0
 Nicaragua,169.25694146238087,0.0
 Vietnam,9.34486211064964,11.731609563660554
 Hong,0.0,30.825589187747866
 Ireland,0.0,207.4449007105555
 Hungary,0.0,0.0
 Holand-Netherlands,171.64368891539178,0.0
