, <=50K, >50K
 Adm-clerical,122.41752431693037,54.139689470965145
 Exec-managerial,90.90467746494642,114.53931260393439
 Handlers-cleaners,54.139689470965145,0.0
 Prof-specialty,77.77432460995311,80.40039518095178
 Other-service,104.03503031993974,17.374701476983862
 Sales,0.0,69.89611289695712
 Craft-repair,20.000772047982526,83.02646575195043
 Transport-moving,25.252913189979854,98.78288917794241
 Farming-fishing,30.505054331977178,0.0
 Machine-op-inspct,83.02646575195043,51.51361889996648
 Tech-support,12.122560334986538,0.0
 ?,72.52218346795578,17.374701476983862
 Protective-serv,30.505054331977178,4.24434862199055
 Armed-Forces,101.40895974894107,0.0
 Priv-house-serv,0.0,90.90467746494642
