, <=50K, >50K
 Bachelors,255.23735691220654,0.0
 HS-grad,323.79782321196495,0.0
 11th,144.77882787370686,137.16099828484482
 Masters,38.12921362963823,64.79161719065539
 9th,0.0,68.60053198508642
 Some-college,232.3838681456204,0.0
 Assoc-acdm,80.02727636837949,0.0
 Assoc-voc,0.0,0.0
 7th-8th,0.0,0.0
 Doctorate,118.11642431268972,41.938128424069255
 Prof-school,49.5559580129313,137.16099828484482
 5th-6th,0.0,80.02727636837949
 10th,137.16099828484482,0.0
 1st-4th,0.0,53.364872807362325
 Preschool,0.0,0.0
 12th,15.275724863052096,30.511384040776186
