, <=50K, >50K
 Bachelors,194.29472020131016,0.0
 HS-grad,285.7086752676547,15.275724863052096
 11th,125.73425390155175,140.96991307927584
 Masters,38.12921362963823,45.74704321850028
 9th,0.0,68.60053198508642
 Some-college,266.6641012954996,0.0
 Assoc-acdm,83.83619116281051,0.0
 Assoc-voc,0.0,0.0
 7th-8th,0.0,0.0
 Doctorate,121.92533910712073,41.938128424069255
 Prof-school,41.938128424069255,144.77882787370686
 5th-6th,0.0,80.02727636837949
 10th,148.5877426681379,0.0
 1st-4th,0.0,53.364872807362325
 Preschool,0.0,0.0
 12th,0.0,30.511384040776186
