, <=50K, >50K
 Adm-clerical,139.70671314499532,12.97619838974694
 Exec-managerial,96.74721661779249,96.74721661779249
 Handlers-cleaners,66.67556904875049,17.272148042467226
 Prof-specialty,49.491770437869356,83.85936765963163
 Other-service,148.2986124504359,0.0
 Sales,83.85936765963163,62.37961939603021
 Craft-repair,118.22696488139391,68.82354387511063
 Transport-moving,23.71607252154765,94.59924179143235
 Farming-fishing,17.272148042467226,12.97619838974694
 Machine-op-inspct,73.11949352783093,6.532273910666514
 Tech-support,47.343795611509215,0.0
 ?,79.56341800691135,0.0
 Protective-serv,21.56809769518751,0.0
 Armed-Forces,49.491770437869356,0.0
 Priv-house-serv,2.23632425794623,23.71607252154765
