, <=50K, >50K
 United-States,766.9153624421568,283.6210265111249
 Cuba,0.0,12.97619838974694
 Jamaica,28.012022174267937,38.751896306068645
 India,10.828223563386798,19.420122868827367
 ?,19.420122868827367,8.680248737026655
 Mexico,17.272148042467226,36.603921479708504
 South,60.23164456967007,0.0
 Puerto-Rico,0.0,0.0
 Honduras,0.0,0.0
 England,12.97619838974694,2.23632425794623
 Canada,4.384299084306372,0.0
 Germany,0.0,0.0
 Iran,4.384299084306372,19.420122868827367
 Philippines,0.0,0.0
 Italy,0.0,0.0
 Poland,25.864047347907793,15.124173216107083
 Columbia,0.0,4.384299084306372
 Cambodia,0.0,0.0
 Thailand,4.384299084306372,0.0
 Ecuador,0.0,15.124173216107083
 Laos,30.159997000628078,0.0
 Taiwan,0.0,0.0
 Haiti,10.828223563386798,8.680248737026655
 Portugal,15.124173216107083,0.0
 Dominican-Republic,34.45594665334836,19.420122868827367
 El-Salvador,0.0,0.0
 France,12.97619838974694,0.0
 Guatemala,0.0,17.272148042467226
 China,25.864047347907793,0.0
 Japan,0.0,0.0
 Yugoslavia,10.828223563386798,21.56809769518751
 Peru,21.56809769518751,12.97619838974694
 Outlying-US(Guam-USVI-etc),0.0,0.08834943158608757
 Scotland,55.935694916949785,30.159997000628078
 Trinadad&Tobago,4.384299084306372,19.420122868827367
 Greece,73.11949352783093,4.384299084306372
 Nicaragua,4.384299084306372,0.0
 Vietnam,0.0,0.0
 Hong,0.0,0.0
 Ireland,0.08834943158608757,0.0
 Hungary,12.97619838974694,0.0
 Holand-Netherlands,4.384299084306372,0.0
