,red,white
0.988,0.0,0.0
0.99,64.91159378407599,55.129366707914414
0.9915,0.0,97.51901737128127
0.993,2.9574889683859844,32.30417019687073
0.995,42.086397273032304,29.043427838150198
0.9965,97.51901737128127,100.77975973000179
0.998,6.218231327106511,48.60788199047336
1.0,0.0,0.0
1.002,0.0,12.739716044547565
1.0035,29.043427838150198,6.218231327106511
1.005,0.0,0.0
1.007,16.00045840326809,48.60788199047336
1.009,0.0,0.0
1.0105,9.478973685827038,0.0
1.012,0.0,0.0
1.014,38.82565491431178,0.0
1.016,9.478973685827038,0.0
1.0175,6.218231327106511,0.0
1.019,22.521943120709146,0.0
1.021,32.30417019687073,0.0
1.0225,0.0,0.0
1.024,12.739716044547565,48.60788199047336
1.026,0.0,0.0
1.028,0.0,22.521943120709146
1.0295,0.0,0.0
1.031,2.9574889683859844,19.26120076198862
1.033,12.739716044547565,81.21530557767863
1.035,0.0,25.782685479429674
1.0365,0.0,0.0
1.038,22.521943120709146,19.26120076198862
