, <=50K, >50K
 Adm-clerical,143.01743308588,27.490037078444992
 Exec-managerial,46.351652753128256,119.4404134925259
 Handlers-cleaners,51.06705667179907,3.9130174850909123
 Prof-specialty,86.4325860618302,86.4325860618302
 Other-service,126.51351937053214,13.343825322432545
 Sales,46.351652753128256,53.42475863113448
 Craft-repair,43.99395079379285,79.35948018382398
 Transport-moving,39.27854687512203,126.51351937053214
 Farming-fishing,0.0,34.563142956451216
 Machine-op-inspct,72.28637430581774,13.343825322432545
 Tech-support,8.62842140376173,3.9130174850909123
 ?,84.07488410249479,0.0
 Protective-serv,51.06705667179907,0.0
 Armed-Forces,65.21326842781153,0.0
 Priv-house-serv,0.0,65.21326842781153
