, <=50K, >50K
1616.6505000000002,1080.9332827314422,248.4689117248662
4999.950000000001,4.24434862199055,25.252913189979854
8333.25,0.0,43.63540718697049
11666.55,12.122560334986538,56.7657600419638
14999.85,33.13112490297584,0.0
18333.15,0.0,20.000772047982526
21666.449999999997,56.7657600419638,0.0
24999.75,0.0,0.0
28333.050000000003,9.496489763987876,0.0
31666.35,0.0,46.26147775796915
34999.65,0.0,35.757195473974505
38332.95,0.0,0.0
41666.25,22.62684261898119,0.0
44999.55,20.000772047982526,43.63540718697049
48332.85,0.0,85.65253632294909
51666.15,51.51361889996648,0.0
54999.45,0.0,0.0
58332.75,0.0,0.0
61666.05,33.13112490297584,25.252913189979854
64999.35,0.0,35.757195473974505
68332.65,80.40039518095178,101.40895974894107
71665.95000000001,41.009336615971826,0.0
74999.25,48.88754832896782,0.0
78332.54999999999,0.0,0.0
81665.85,0.0,4.24434862199055
84999.15,12.122560334986538,4.24434862199055
88332.45000000001,0.0,0.0
91665.75,0.0,1.6182780509918875
94999.04999999999,38.38326604497317,0.0
98332.35,67.27004232595846,25.252913189979854
