,red,white
13.0165,8.600490097864272,3.8269951918424443
27.7,0.0,6.213742644853358
42.1665,0.0,0.0
56.6335,1.4402477388315305,0.0
71.1,22.920974815929757,10.987237550875186
85.5665,30.081217174962497,32.46796462797341
100.0335,34.85471208098433,34.85471208098433
114.5,0.0,44.40170189302798
128.9665,13.3739850038861,39.62820698700615
143.4335,0.0,53.94869170507164
157.9,0.0,22.920974815929757
172.3665,15.760732456897014,46.788449346038895
186.8335,0.0,32.46796462797341
201.3,3.8269951918424443,1.4402477388315305
215.7665,15.760732456897014,37.24145953399524
230.2335,1.4402477388315305,0.0
244.7,13.3739850038861,42.01495444001707
259.1665,10.987237550875186,0.0
273.6335,13.3739850038861,3.8269951918424443
288.1,22.920974815929757,18.14747990990793
302.5665,0.0,0.0
317.0335,0.0,3.8269951918424443
331.5,0.0,0.0
345.9665,0.0,0.0
360.4335,22.920974815929757,0.0
374.9,0.0,6.213742644853358
389.3665,0.0,10.987237550875186
403.8335,3.8269951918424443,0.0
418.3,34.85471208098433,6.213742644853358
432.7665,0.0,15.760732456897014
