, <=50K, >50K
 Adm-clerical,135.8852401153986,91.91384903173943
 Exec-managerial,83.11957081500759,127.09096189866676
 Handlers-cleaners,74.32529259827575,0.0
 Prof-specialty,42.079605803592365,86.05099688725153
 Other-service,103.63955332071521,27.422475442372637
 Sales,0.0,86.05099688725153
 Craft-repair,0.0,106.57097939295915
 Transport-moving,9.833919008908968,127.09096189866676
 Farming-fishing,53.80531009256814,33.285327586860525
 Machine-op-inspct,74.32529259827575,59.66816223705603
 Tech-support,0.0,0.0
 ?,86.05099688725153,0.0
 Protective-serv,27.422475442372637,0.0
 Armed-Forces,62.599588309299975,0.0
 Priv-house-serv,0.0,124.15953582642283
