, <=50K, >50K
2.5845000000000002,56.723260021258845,0.0
5.9,0.0,33.378880407218304
9.166500000000001,0.0,225.97001222305272
12.4335,220.1339173195426,109.24811415285005
15.7,190.9534428019919,0.0
18.9665,0.0,0.0
22.2335,103.4120192493399,0.0
25.5,0.0,0.0
28.7665,348.52800519676555,4.198405889667637
32.033500000000004,0.0,389.3806695213365
35.3,231.80610712656286,0.0
38.566500000000005,687.0215096003533,144.26468357391084
41.8335,0.0,0.0
45.099999999999994,144.26468357391084,0.0
48.3665,383.54457461782636,91.73982944231965
51.6335,0.0,0.0
54.900000000000006,21.706690600198037,0.0
58.1665,15.870595696687905,237.64220203007298
61.433499999999995,0.0,15.870595696687905
64.7,0.0,80.06763963529937
67.9665,185.1173478984818,214.29782241603246
71.23349999999999,0.0,80.06763963529937
74.5,138.42858867040073,50.88716511774871
77.76650000000001,0.0,0.0
81.0335,150.100778477421,0.0
84.30000000000001,0.0,0.0
87.5665,0.0,0.0
90.8335,0.0,62.559354924768975
94.1,255.15048674060338,0.0
97.3665,167.6090631879514,0.0
