,red,white
0.988,1.4402477388315305,18.14747990990793
0.99,6.213742644853358,30.081217174962497
0.9915,0.0,75.42941878216986
0.993,1.4402477388315305,56.33543915808255
0.995,18.14747990990793,46.788449346038895
0.9965,65.88242897012621,15.760732456897014
0.998,27.694469721951585,80.20291368819169
1.0,0.0,20.53422736291884
1.002,0.0,0.0
1.0035,22.920974815929757,0.0
1.005,0.0,44.40170189302798
1.007,0.0,13.3739850038861
1.009,32.46796462797341,15.760732456897014
1.0105,13.3739850038861,0.0
1.012,0.0,0.0
1.014,0.0,32.46796462797341
1.016,0.0,0.0
1.0175,0.0,6.213742644853358
1.019,0.0,0.0
1.021,10.987237550875186,13.3739850038861
1.0225,0.0,0.0
1.024,32.46796462797341,0.0
1.026,0.0,0.0
1.028,3.8269951918424443,3.8269951918424443
1.0295,0.0,0.0
1.031,0.0,1.4402477388315305
1.033,0.0,0.0
1.035,0.0,13.3739850038861
1.0365,0.0,0.0
1.038,13.3739850038861,13.3739850038861
