, <=50K, >50K
1616.6505000000002,1024.1520098255621,234.41319619579497
4999.950000000001,38.665968885852664,43.16590514585134
8333.25,0.0,22.91619197585731
11666.55,40.915937015852,58.915682055846695
14999.85,29.666096365855317,31.916064495854656
18333.15,0.0,13.916319455859961
21666.449999999997,74.66545896584205,0.0
24999.75,29.666096365855317,0.0
28333.050000000003,0.0,0.0
31666.35,0.0,2.666478805863278
34999.65,0.0,36.41600075585333
38332.95,0.0,0.0
41666.25,16.166287585859298,0.0
44999.55,2.666478805863278,2.666478805863278
48332.85,11.666351325860624,25.166160105856644
51666.15,2.666478805863278,0.0
54999.45,0.0,13.916319455859961
58332.75,16.166287585859298,0.0
61666.05,13.916319455859961,0.4165106758639414
64999.35,0.0,7.166415065861951
68332.65,22.91619197585731,61.16565018584603
71665.95000000001,29.666096365855317,0.0
74999.25,20.66622384585797,0.0
78332.54999999999,11.666351325860624,0.0
81665.85,0.0,0.0
84999.15,0.0,0.0
88332.45000000001,0.0,11.666351325860624
91665.75,0.4165106758639414,2.666478805863278
94999.04999999999,38.665968885852664,4.916446935862615
98332.35,31.916064495854656,0.0
