, <=50K, >50K
2.5845000000000002,0.0,0.0
5.9,0.0,0.0
9.166500000000001,0.0,30.159997000628078
12.4335,43.04784595878893,0.0
15.7,15.124173216107083,6.532273910666514
18.9665,49.491770437869356,19.420122868827367
22.2335,0.0,0.0
25.5,38.751896306068645,0.0
28.7665,28.012022174267937,0.0
32.033500000000004,0.0,0.0
35.3,60.23164456967007,21.56809769518751
38.566500000000005,502.71445879985936,150.44658727679604
41.8335,0.0,10.828223563386798
45.099999999999994,0.0,8.680248737026655
48.3665,116.07899005503377,17.272148042467226
51.6335,0.08834943158608757,0.0
54.900000000000006,30.159997000628078,15.124173216107083
58.1665,21.56809769518751,4.384299084306372
61.433499999999995,0.0,0.0
64.7,10.828223563386798,12.97619838974694
67.9665,0.0,30.159997000628078
71.23349999999999,0.0,0.0
74.5,34.45594665334836,12.97619838974694
77.76650000000001,10.828223563386798,0.0
81.0335,0.0,0.0
84.30000000000001,0.0,0.0
87.5665,15.124173216107083,21.56809769518751
90.8335,0.0,0.0
94.1,0.0,0.0
97.3665,40.899871132428785,25.864047347907793
