, <=50K, >50K
 United-States,796.9870100111989,298.6568502956459
 Cuba,0.0,12.97619838974694
 Jamaica,25.864047347907793,38.751896306068645
 India,6.532273910666514,19.420122868827367
 ?,10.828223563386798,6.532273910666514
 Mexico,19.420122868827367,32.30797182698822
 South,60.23164456967007,0.0
 Puerto-Rico,0.0,0.0
 Honduras,0.0,0.0
 England,15.124173216107083,8.680248737026655
 Canada,6.532273910666514,0.0
 Germany,0.0,2.23632425794623
 Iran,8.680248737026655,19.420122868827367
 Philippines,0.0,0.0
 Italy,0.0,0.0
 Poland,21.56809769518751,15.124173216107083
 Columbia,0.0,4.384299084306372
 Cambodia,0.0,0.0
 Thailand,6.532273910666514,0.0
 Ecuador,0.0,15.124173216107083
 Laos,30.159997000628078,0.0
 Taiwan,0.0,0.0
 Haiti,10.828223563386798,8.680248737026655
 Portugal,17.272148042467226,0.0
 Dominican-Republic,34.45594665334836,19.420122868827367
 El-Salvador,0.0,0.0
 France,10.828223563386798,0.0
 Guatemala,0.0,17.272148042467226
 China,28.012022174267937,0.0
 Japan,0.0,0.0
 Yugoslavia,10.828223563386798,21.56809769518751
 Peru,23.71607252154765,12.97619838974694
 Outlying-US(Guam-USVI-etc),0.0,0.08834943158608757
 Scotland,55.935694916949785,30.159997000628078
 Trinadad&Tobago,4.384299084306372,19.420122868827367
 Greece,73.11949352783093,4.384299084306372
 Nicaragua,4.384299084306372,0.0
 Vietnam,0.0,0.0
 Hong,0.0,0.0
 Ireland,2.23632425794623,0.0
 Hungary,17.272148042467226,0.0
 Holand-Netherlands,4.384299084306372,0.0
