,red,white
0.988,11.727383642432498,2.7524698834099146
0.99,4.996198323165561,52.11449555803412
0.9915,13.971112082188144,67.82059463632365
0.993,0.0,76.79550839534623
0.995,4.996198323165561,70.06432307607929
0.9965,70.06432307607929,56.601952437545414
0.998,18.458568961699434,16.21484052194379
1.0,9.483655202676852,0.0
1.002,25.189754280966373,2.7524698834099146
1.0035,4.996198323165561,11.727383642432498
1.005,4.996198323165561,4.996198323165561
1.007,0.0,2.7524698834099146
1.009,16.21484052194379,0.0
1.0105,0.0,0.0
1.012,0.0,0.0
1.014,0.0,0.0
1.016,0.0,0.0
1.0175,7.239926762921206,9.483655202676852
1.019,0.0,0.0
1.021,0.0,9.483655202676852
1.0225,4.996198323165561,2.7524698834099146
1.024,0.5087414436542684,0.0
1.026,11.727383642432498,0.0
1.028,0.0,4.996198323165561
1.0295,0.5087414436542684,0.0
1.031,0.0,0.0
1.033,4.996198323165561,0.0
1.035,7.239926762921206,0.0
1.0365,4.996198323165561,0.0
1.038,0.0,0.0
