,red,white
0.988,22.23409246394092,0.0
0.99,13.598298486405488,7.841102501381865
0.9915,4.962504508870055,99.95623826175981
0.993,4.962504508870055,65.41306235161808
0.995,13.598298486405488,4.962504508870055
0.9965,25.112690456452732,16.476896478917297
0.998,65.41306235161808,42.384278411523596
1.0,0.0,51.02007238905903
1.002,0.0,22.23409246394092
1.0035,0.0,45.26287640403541
1.005,56.77726837408265,0.0
1.007,7.841102501381865,0.0
1.009,56.77726837408265,0.0
1.0105,25.112690456452732,0.0
1.012,0.0,0.0
1.014,0.0,10.719700493893676
1.016,0.0,30.869886441476353
1.0175,0.0,51.02007238905903
1.019,4.962504508870055,0.0
1.021,19.355494471429108,27.991288448964543
1.0225,0.0,27.991288448964543
1.024,36.627082426499975,0.0
1.026,16.476896478917297,7.841102501381865
1.028,0.0,4.962504508870055
1.0295,0.0,0.0
1.031,13.598298486405488,0.0
1.033,0.0,0.0
1.035,0.0,13.598298486405488
1.0365,0.0,0.0
1.038,36.627082426499975,0.0
