, <=50K, >50K
 Bachelors,154.80594288255702,77.00177822448856
 HS-grad,324.5604839547064,46.351652753128256
 11th,0.0,0.0
 Masters,62.85556646847611,34.563142956451216
 9th,10.986123363097137,36.920844915786624
 Some-college,232.6101075406255,46.351652753128256
 Assoc-acdm,62.85556646847611,0.0
 Assoc-voc,48.709354712463664,0.0
 7th-8th,34.563142956451216,0.0
 Doctorate,13.343825322432545,20.416931200438768
 Prof-school,27.490037078444992,41.63624883445744
 5th-6th,0.0,20.416931200438768
 10th,25.132335119109584,0.0
 1st-4th,0.0,0.0
 Preschool,0.0,32.20544099711581
 12th,55.78246059046989,0.0
