,red,white
0.0268,29.677211160477665,0.0
0.0832,0.0,7.239926762921206
0.1385,13.971112082188144,9.483655202676852
0.1935,18.458568961699434,45.38331023876719
0.249,18.458568961699434,70.06432307607929
0.3045,9.483655202676852,81.28296527485752
0.3595,0.5087414436542684,54.35822399778977
0.415,13.971112082188144,27.43348272072202
0.4705,13.971112082188144,13.971112082188144
0.5255,2.7524698834099146,7.239926762921206
0.581,11.727383642432498,0.0
0.6365,0.0,16.21484052194379
0.6915,0.0,34.16466803998896
0.747,0.0,4.996198323165561
0.8025,0.5087414436542684,0.0
0.8575,0.0,2.7524698834099146
0.913,0.0,0.0
0.9685,0.0,0.0
1.0235,0.0,0.0
1.079,13.971112082188144,38.65212491950025
1.1345,0.0,36.4083964797446
1.1895,18.458568961699434,0.0
1.245,0.0,0.0
1.3005,0.0,0.0
1.3555,0.0,22.946025841210727
1.411,0.0,0.5087414436542684
1.4665,0.0,0.0
1.5215,2.7524698834099146,0.0
1.577,0.0,13.971112082188144
1.6325,9.483655202676852,0.0
