,red,white
8.1115,25.30772226894067,0.0
8.345,3.8269951918424443,0.0
8.575,0.0,6.213742644853358
8.805,0.0,22.920974815929757
9.035,3.8269951918424443,10.987237550875186
9.265,20.53422736291884,0.0
9.495,8.600490097864272,8.600490097864272
9.725,6.213742644853358,20.53422736291884
9.955,8.600490097864272,18.14747990990793
10.185,0.0,39.62820698700615
10.415,8.600490097864272,0.0
10.645,13.3739850038861,0.0
10.875,18.14747990990793,32.46796462797341
11.105,3.8269951918424443,22.920974815929757
11.335,0.0,3.8269951918424443
11.565,0.0,13.3739850038861
11.795,0.0,44.40170189302798
12.025,6.213742644853358,22.920974815929757
12.255,10.987237550875186,1.4402477388315305
12.485,0.0,15.760732456897014
12.715,20.53422736291884,0.0
12.945,32.46796462797341,0.0
13.175,0.0,3.8269951918424443
13.405,3.8269951918424443,18.14747990990793
13.635,0.0,6.213742644853358
13.865,0.0,0.0
14.095,0.0,0.0
14.325,0.0,10.987237550875186
14.555,22.920974815929757,1.4402477388315305
14.785,0.0,3.8269951918424443
