,red,white
0.988,10.987237550875186,3.8269951918424443
0.99,0.0,37.24145953399524
0.9915,8.600490097864272,75.42941878216986
0.993,15.760732456897014,75.42941878216986
0.995,3.8269951918424443,46.788449346038895
0.9965,42.01495444001707,20.53422736291884
0.998,49.17519679904981,32.46796462797341
1.0,0.0,0.0
1.002,0.0,0.0
1.0035,37.24145953399524,3.8269951918424443
1.005,3.8269951918424443,6.213742644853358
1.007,0.0,6.213742644853358
1.009,10.987237550875186,0.0
1.0105,0.0,3.8269951918424443
1.012,0.0,32.46796462797341
1.014,15.760732456897014,3.8269951918424443
1.016,0.0,0.0
1.0175,18.14747990990793,13.3739850038861
1.019,1.4402477388315305,0.0
1.021,3.8269951918424443,25.30772226894067
1.0225,1.4402477388315305,39.62820698700615
1.024,10.987237550875186,0.0
1.026,0.0,0.0
1.028,0.0,0.0
1.0295,27.694469721951585,0.0
1.031,13.3739850038861,20.53422736291884
1.033,10.987237550875186,20.53422736291884
1.035,34.85471208098433,0.0
1.0365,6.213742644853358,0.0
1.038,3.8269951918424443,18.14747990990793
