, <=50K, >50K
 Bachelors,139.70671314499532,77.41544318055121
 HS-grad,324.43254821196757,60.23164456967007
 11th,0.0,0.0
 Masters,32.30797182698822,43.04784595878893
 9th,6.532273910666514,23.71607252154765
 Some-college,238.51355515756188,8.680248737026655
 Assoc-acdm,58.083669743309926,0.0
 Assoc-voc,34.45594665334836,0.0
 7th-8th,38.751896306068645,0.0
 Doctorate,21.56809769518751,21.56809769518751
 Prof-school,28.012022174267937,28.012022174267937
 5th-6th,0.0,15.124173216107083
 10th,15.124173216107083,0.0
 1st-4th,0.0,10.828223563386798
 Preschool,17.272148042467226,12.97619838974694
 12th,28.012022174267937,0.0
