, <=50K, >50K
 Adm-clerical,132.3498227426172,203.39443286338485
 Exec-managerial,91.75290267360711,127.27520773399094
 Handlers-cleaners,117.12597771673842,91.75290267360711
 Prof-specialty,0.0,132.3498227426172
 Other-service,152.64828277712223,86.67828766498086
 Sales,0.0,142.49905275986973
 Craft-repair,10.559062535586945,122.20059272536467
 Transport-moving,0.409832518334423,183.0959728288798
 Farming-fishing,51.15598260459703,10.559062535586945
 Machine-op-inspct,188.17058783750605,51.15598260459703
 Tech-support,0.0,0.0
 ?,71.45444263910207,0.0
 Protective-serv,0.0,0.0
 Armed-Forces,172.94674281162727,0.0
 Priv-house-serv,0.0,157.7228977857485
