, <=50K, >50K
1.2425,63.41561831584537,31.916064495854656
1.75,0.0,0.0
2.25,0.0,0.0
2.75,20.66622384585797,2.666478805863278
3.25,34.166032625853994,0.0
3.75,18.416255715858636,0.0
4.25,9.416383195861288,0.0
4.75,0.4165106758639414,7.166415065861951
5.25,2.666478805863278,0.0
5.75,63.41561831584537,63.41561831584537
6.25,0.0,20.66622384585797
6.75,47.66584140585001,0.0
7.25,9.416383195861288,0.4165106758639414
7.75,0.0,13.916319455859961
8.25,0.0,0.0
8.75,344.6616345657625,81.41536335584006
9.25,0.4165106758639414,16.166287585859298
9.75,225.4133236757976,52.16577766584869
10.25,34.166032625853994,0.0
10.75,70.16552270584339,16.166287585859298
11.25,16.166287585859298,31.916064495854656
11.75,16.166287585859298,36.41600075585333
12.25,16.166287585859298,0.0
12.75,169.1641204258142,99.41510839583476
13.25,0.0,18.416255715858636
13.75,34.166032625853994,47.66584140585001
14.25,22.91619197585731,0.0
14.75,0.4165106758639414,0.0
15.25,11.666351325860624,11.666351325860624
15.75,7.166415065861951,0.0
