, <=50K, >50K
 Adm-clerical,143.01743308588,36.920844915786624
 Exec-managerial,51.06705667179907,102.93649977717806
 Handlers-cleaners,36.920844915786624,0.0
 Prof-specialty,100.57879781784264,65.21326842781153
 Other-service,143.01743308588,15.701527281767953
 Sales,39.27854687512203,58.1401625498053
 Craft-repair,53.42475863113448,86.4325860618302
 Transport-moving,53.42475863113448,112.36730761451969
 Farming-fishing,0.0,29.8477390377804
 Machine-op-inspct,46.351652753128256,15.701527281767953
 Tech-support,13.343825322432545,0.0
 ?,81.71718214315938,0.0
 Protective-serv,58.1401625498053,0.0
 Armed-Forces,62.85556646847611,0.0
 Priv-house-serv,0.0,65.21326842781153
