,red,white
5.656,18.14747990990793,13.3739850038861
15.4,22.920974815929757,49.17519679904981
25.0,10.987237550875186,104.07038821830083
34.6,3.8269951918424443,63.495681517115294
44.2,0.0,27.694469721951585
53.8,3.8269951918424443,34.85471208098433
63.4,15.760732456897014,20.53422736291884
73.0,3.8269951918424443,18.14747990990793
82.6,13.3739850038861,37.24145953399524
92.2,1.4402477388315305,0.0
101.8,0.0,1.4402477388315305
111.4,13.3739850038861,8.600490097864272
121.0,0.0,20.53422736291884
130.6,13.3739850038861,0.0
140.2,0.0,0.0
149.8,0.0,0.0
159.4,8.600490097864272,10.987237550875186
169.0,22.920974815929757,37.24145953399524
178.6,0.0,13.3739850038861
188.2,1.4402477388315305,32.46796462797341
197.8,18.14747990990793,0.0
207.4,6.213742644853358,0.0
217.0,0.0,0.0
226.6,0.0,27.694469721951585
236.2,1.4402477388315305,1.4402477388315305
245.8,15.760732456897014,0.0
255.4,0.0,0.0
265.0,10.987237550875186,0.0
274.6,0.0,32.46796462797341
284.2,0.0,8.600490097864272
