, <=50K, >50K
 Bachelors,138.17394774292234,4.24434862199055
 HS-grad,348.2595934228154,12.122560334986538
 11th,22.62684261898119,12.122560334986538
 Masters,27.878983760978514,30.505054331977178
 9th,1.6182780509918875,25.252913189979854
 Some-college,272.10354686385415,41.009336615971826
 Assoc-acdm,54.139689470965145,0.0
 Assoc-voc,9.496489763987876,43.63540718697049
 7th-8th,17.374701476983862,0.0
 Doctorate,1.6182780509918875,25.252913189979854
 Prof-school,35.757195473974505,30.505054331977178
 5th-6th,0.0,6.870419192989213
 10th,33.13112490297584,0.0
 1st-4th,0.0,12.122560334986538
 Preschool,51.51361889996648,17.374701476983862
 12th,46.26147775796915,0.0
