, <=50K, >50K
1.2425,121.92533910712073,0.0
1.75,0.0,0.0
2.25,87.64510595724153,0.0
2.75,45.74704321850028,38.12921362963823
3.25,0.0,0.0
3.75,0.0,0.0
4.25,91.45402075167254,0.04006568532800384
4.75,0.0,198.1036349957412
5.25,0.0,0.0
5.75,125.73425390155175,118.11642431268972
6.25,0.0,53.364872807362325
6.75,0.0,45.74704321850028
7.25,68.60053198508642,0.0
7.75,0.0,83.83619116281051
8.25,0.0,0.0
8.75,297.13541965094777,144.77882787370686
9.25,68.60053198508642,110.49859472382767
9.75,361.8869711562752,53.364872807362325
10.25,80.02727636837949,0.0
10.75,26.702469246345164,0.0
11.25,0.0,106.68967992939665
11.75,91.45402075167254,53.364872807362325
12.25,0.0,0.0
12.75,281.8997604732237,53.364872807362325
13.25,68.60053198508642,0.0
13.75,0.0,0.0
14.25,26.702469246345164,0.0
14.75,289.51759006208573,3.848980479759027
15.25,95.26293554610358,45.74704321850028
15.75,0.0,0.0
