, <=50K, >50K
1616.6505000000002,13266.068638951594,3233.650010011611
4999.950000000001,341.1063602332181,63.57018914573902
8333.25,0.0,349.3296541913656
11666.55,71.79348310388654,0.0
14999.85,0.0,203.366186434247
18333.15,22.453719355001386,0.0
21666.449999999997,84.12842404110785,0.0
24999.75,10.118778417780094,65.6260126352759
28333.050000000003,0.0,0.0
31666.35,0.0,0.0
34999.65,0.0,12.174601907316976
38332.95,38.90030727129644,22.453719355001386
41666.25,0.0,0.0
44999.55,0.0,8.062954928243213
48332.85,0.0,0.0
51666.15,0.0,26.56536633407515
54999.45,90.2958945097185,16.28624888639074
58332.75,20.397895865464506,63.57018914573902
61666.05,0.0,0.0
64999.35,34.78866029222268,0.0
68332.65,38.90030727129644,22.453719355001386
71665.95000000001,0.0,0.0
74999.25,0.0,0.0
78332.54999999999,0.0,22.453719355001386
81665.85,22.453719355001386,24.509542844538267
84999.15,61.514365656202145,12.174601907316976
88332.45000000001,57.40271867712838,36.84448378175956
91665.75,0.0,0.0
94999.04999999999,26.56536633407515,30.677013313148912
98332.35,43.0119542503702,133.468187789993
