, <=50K, >50K
 Bachelors,182.6639292058102,76.9154270958414
 HS-grad,367.16131586575585,61.16565018584603
 11th,11.666351325860624,0.0
 Masters,47.66584140585001,11.666351325860624
 9th,2.666478805863278,31.916064495854656
 Some-college,263.66278188578633,38.665968885852664
 Assoc-acdm,31.916064495854656,0.0
 Assoc-voc,38.665968885852664,0.0
 7th-8th,27.416128235855982,0.0
 Doctorate,0.0,11.666351325860624
 Prof-school,9.416383195861288,58.915682055846695
 5th-6th,0.0,27.416128235855982
 10th,9.416383195861288,0.0
 1st-4th,4.916446935862615,0.0
 Preschool,0.0,31.916064495854656
 12th,31.916064495854656,0.0
