, <=50K, >50K
 Bachelors,232.62230049944878,0.0
 HS-grad,270.7308394386201,27.422475442372637
 11th,27.422475442372637,45.01103187583631
 Masters,15.696771153396858,83.11957081500759
 9th,0.0,42.079605803592365
 Some-college,253.1422830051564,45.01103187583631
 Assoc-acdm,68.46244045378786,0.0
 Assoc-voc,0.0,0.0
 7th-8th,18.628197225640804,0.0
 Doctorate,9.833919008908968,18.628197225640804
 Prof-school,56.736736164812086,97.77670117622732
 5th-6th,0.0,45.01103187583631
 10th,21.559623297884748,0.0
 1st-4th,0.0,59.66816223705603
 Preschool,0.0,0.0
 12th,12.765345081152912,0.0
