,red,white
0.1042,2.896531704302439,59.159320461507406
0.155,0.0,54.831413634030106
0.205,15.880252186734355,63.48722728898471
0.255,0.0,111.09420239123507
0.305,46.17559997907549,0.0
0.355,41.847693151598186,98.11048190880315
0.405,0.0,0.0
0.455,7.224438531779744,24.536065841688966
0.505,24.536065841688966,0.0
0.555,0.0,0.0
0.605,80.79885459889394,89.45466825384855
0.655,0.0,33.19187949664358
0.705,0.0,0.0
0.755,59.159320461507406,20.20815901421166
0.805,111.09420239123507,20.20815901421166
0.855,0.0,0.0
0.905,0.0,102.43838873628046
0.955,7.224438531779744,85.12676142637125
1.005,0.0,0.0
1.055,0.0,0.0
1.105,0.0,46.17559997907549
1.155,141.3895501835762,20.20815901421166
1.205,0.0,59.159320461507406
1.255,2.896531704302439,0.0
1.305,46.17559997907549,41.847693151598186
1.355,15.880252186734355,0.0
1.405,28.863972669166273,0.0
1.455,0.0,0.0
1.505,0.0,7.224438531779744
1.555,0.0,0.0
