, <=50K, >50K
 United-States,805.9051012156265,362.66137960575713
 Cuba,0.0,4.916446935862615
 Jamaica,20.66622384585797,58.915682055846695
 India,7.166415065861951,4.916446935862615
 ?,16.166287585859298,0.0
 Mexico,0.0,38.665968885852664
 South,36.41600075585333,0.0
 Puerto-Rico,0.0,7.166415065861951
 Honduras,0.0,0.0
 England,13.916319455859961,0.0
 Canada,36.41600075585333,0.0
 Germany,0.0,0.4165106758639414
 Iran,0.4165106758639414,36.41600075585333
 Philippines,11.666351325860624,27.416128235855982
 Italy,0.4165106758639414,0.0
 Poland,16.166287585859298,13.916319455859961
 Columbia,0.0,2.666478805863278
 Cambodia,11.666351325860624,0.0
 Thailand,20.66622384585797,0.0
 Ecuador,2.666478805863278,11.666351325860624
 Laos,27.416128235855982,0.0
 Taiwan,0.0,22.91619197585731
 Haiti,0.4165106758639414,11.666351325860624
 Portugal,22.91619197585731,29.666096365855317
 Dominican-Republic,43.16590514585134,31.916064495854656
 El-Salvador,11.666351325860624,0.0
 France,0.0,0.0
 Guatemala,0.0,25.166160105856644
 China,36.41600075585333,27.416128235855982
 Japan,0.0,0.0
 Yugoslavia,0.4165106758639414,36.41600075585333
 Peru,29.666096365855317,43.16590514585134
 Outlying-US(Guam-USVI-etc),31.916064495854656,0.0
 Scotland,45.41587327585068,4.916446935862615
 Trinadad&Tobago,0.0,18.416255715858636
 Greece,103.91504465583343,0.0
 Nicaragua,0.0,0.0
 Vietnam,0.0,0.0
 Hong,0.0,0.0
 Ireland,9.416383195861288,0.0
 Hungary,47.66584140585001,0.0
 Holand-Netherlands,29.666096365855317,0.0
