, <=50K, >50K
 Adm-clerical,1741.313158057132,295.028415937425
 Exec-managerial,1136.3574903006893,1020.1739514600482
 Handlers-cleaners,695.6613084913605,48.639187016754725
 Prof-specialty,1210.4745754231674,1020.1739514600482
 Other-service,1751.3289803709802,78.68665395829989
 Sales,1464.8764621949165,487.332204363314
 Craft-repair,1661.1865795463448,531.401822544247
 Transport-moving,679.6359927892031,202.88285065001986
 Farming-fishing,543.420809320865,66.66766718168182
 Machine-op-inspct,934.0378795609521,128.76576552754182
 Tech-support,341.10119858112756,174.83854817124438
 ?,887.9650969172495,84.69614734660892
 Protective-serv,254.96512668203147,124.75943660200247
 Armed-Forces,30.61070685182763,8.575897761361178
 Priv-house-serv,72.67716056999086,0.0
