, <=50K, >50K
 Adm-clerical,166.91415229581486,25.166160105856644
 Exec-managerial,61.16565018584603,97.16514026583542
 Handlers-cleaners,61.16565018584603,0.0
 Prof-specialty,99.41510839583476,67.91555457584404
 Other-service,103.91504465583343,27.416128235855982
 Sales,47.66584140585001,56.665713925847356
 Craft-repair,83.6653314858394,85.91529961583873
 Transport-moving,31.916064495854656,126.4147259558268
 Farming-fishing,20.66622384585797,25.166160105856644
 Machine-op-inspct,83.6653314858394,2.666478805863278
 Tech-support,34.166032625853994,0.0
 ?,52.16577766584869,0.0
 Protective-serv,11.666351325860624,0.0
 Armed-Forces,58.915682055846695,0.0
 Priv-house-serv,0.0,47.66584140585001
