, <=50K, >50K
 Adm-clerical,133.1646303458248,27.416128235855982
 Exec-managerial,54.415745795848025,90.41523587583741
 Handlers-cleaners,45.41587327585068,0.0
 Prof-specialty,94.91517213583609,56.665713925847356
 Other-service,119.66482156582879,25.166160105856644
 Sales,47.66584140585001,70.16552270584339
 Craft-repair,85.91529961583873,88.16526774583808
 Transport-moving,36.41600075585333,110.66494904583143
 Farming-fishing,2.666478805863278,20.66622384585797
 Machine-op-inspct,58.915682055846695,2.666478805863278
 Tech-support,27.416128235855982,0.0
 ?,74.66545896584205,0.0
 Protective-serv,29.666096365855317,0.0
 Armed-Forces,58.915682055846695,0.0
 Priv-house-serv,0.0,47.66584140585001
