,red,white
0.1042,1.4402477388315305,1.4402477388315305
0.155,0.0,49.17519679904981
0.205,0.0,104.07038821830083
0.255,34.85471208098433,132.7113576544318
0.305,20.53422736291884,94.52339840625717
0.355,0.0,8.600490097864272
0.405,0.0,3.8269951918424443
0.455,0.0,18.14747990990793
0.505,20.53422736291884,18.14747990990793
0.555,15.760732456897014,22.920974815929757
0.605,10.987237550875186,42.01495444001707
0.655,0.0,0.0
0.705,68.26917642313713,13.3739850038861
0.755,0.0,8.600490097864272
0.805,0.0,10.987237550875186
0.855,34.85471208098433,0.0
0.905,10.987237550875186,0.0
0.955,13.3739850038861,3.8269951918424443
1.005,3.8269951918424443,8.600490097864272
1.055,22.920974815929757,0.0
1.105,0.0,10.987237550875186
1.155,3.8269951918424443,18.14747990990793
1.205,0.0,15.760732456897014
1.255,0.0,0.0
1.305,20.53422736291884,0.0
1.355,6.213742644853358,37.24145953399524
1.405,10.987237550875186,13.3739850038861
1.455,18.14747990990793,0.0
1.505,37.24145953399524,0.0
1.555,1.4402477388315305,8.600490097864272
