,red,white
1.654,72.34101287114831,87.53090878607725
3.86,19.176377168897027,21.70802648805185
6.0335,31.834623764671143,19.176377168897027
8.2065,1.454831934813266,41.961221041290436
10.38,0.0,9.049779892277735
12.5535,1.454831934813266,6.518130573122912
14.7265,0.0,26.771325126361496
16.9,0.0,0.0
19.0735,0.0,9.049779892277735
21.2465,3.986481253968089,14.113078530587382
23.42,0.0,0.0
25.5935,0.0,26.771325126361496
27.7665,9.049779892277735,0.0
29.94,1.454831934813266,16.644727849742203
32.1135,19.176377168897027,41.961221041290436
34.2865,0.0,16.644727849742203
36.46,0.0,26.771325126361496
38.6335,0.0,0.0
40.8065,11.581429211432559,0.0
42.98,0.0,26.771325126361496
45.1535,0.0,0.0
47.3265,0.0,0.0
49.5,3.986481253968089,11.581429211432559
51.6735,16.644727849742203,16.644727849742203
53.8465,21.70802648805185,21.70802648805185
56.02,0.0,29.30297444551632
58.1935,6.518130573122912,0.0
60.3665,0.0,0.0
62.54,0.0,0.0
64.7135,0.0,3.986481253968089
