, <=50K, >50K
 Bachelors,330.25980807904136,0.0
 HS-grad,294.73750301865755,0.0
 11th,243.99135293239493,162.79751279437477
 Masters,106.9767476994859,10.559062535586945
 9th,20.708292552839467,30.857522570091987
 Some-college,243.99135293239493,35.93213757871825
 Assoc-acdm,91.75290267360711,0.0
 Assoc-voc,0.0,0.0
 7th-8th,0.0,0.0
 Doctorate,132.3498227426172,101.90213269085963
 Prof-school,61.30521262184955,254.14058294964744
 5th-6th,0.0,147.57366776849597
 10th,127.27520773399094,0.0
 1st-4th,122.20059272536467,112.05136270811215
 Preschool,41.00675258734451,0.0
 12th,0.0,142.49905275986973
