,red,white
0.988,132.70264497796467,62.669506135843044
0.99,39.32512652180251,167.71921439902545
0.9915,208.5718787235964,103.52217046041399
0.993,80.17779084637345,21.81684181127211
0.995,0.0,0.0
0.9965,0.0,21.81684181127211
0.998,0.0,62.669506135843044
1.0,0.0,10.144652004251842
1.002,56.833411232332914,10.144652004251842
1.0035,0.0,115.19436026743425
1.005,0.0,0.0
1.007,56.833411232332914,0.0
1.009,0.0,21.81684181127211
1.0105,27.652936714782243,0.0
1.012,27.652936714782243,0.0
1.014,0.0,109.35826536392412
1.016,86.01388574988358,0.0
1.0175,21.81684181127211,0.0
1.019,0.0,0.0
1.021,0.0,86.01388574988358
1.0225,0.0,0.0
1.024,0.0,0.0
1.026,56.833411232332914,74.34169594286331
1.028,62.669506135843044,0.0
1.0295,0.0,33.48903161829238
1.031,0.0,0.0
1.033,86.01388574988358,27.652936714782243
1.035,0.0,33.48903161829238
1.0365,4.308557100741708,0.0
1.038,121.03045517094438,0.0
