, <=50K, >50K
 Adm-clerical,150.44658727679604,19.420122868827367
 Exec-managerial,109.63506557595333,101.04316627051277
 Handlers-cleaners,62.37961939603021,8.680248737026655
 Prof-specialty,96.74721661779249,68.82354387511063
 Other-service,107.4870907495932,0.0
 Sales,94.59924179143235,73.11949352783093
 Craft-repair,109.63506557595333,68.82354387511063
 Transport-moving,40.899871132428785,94.59924179143235
 Farming-fishing,30.159997000628078,8.680248737026655
 Machine-op-inspct,68.82354387511063,12.97619838974694
 Tech-support,38.751896306068645,0.0
 ?,88.15531731235191,0.0
 Protective-serv,6.532273910666514,0.0
 Armed-Forces,49.491770437869356,0.0
 Priv-house-serv,4.384299084306372,23.71607252154765
