, <=50K, >50K
 United-States,752.6744613566094,329.8770994258247
 Cuba,25.252913189979854,0.0
 Jamaica,85.65253632294909,33.13112490297584
 India,43.63540718697049,85.65253632294909
 ?,0.0,20.000772047982526
 Mexico,0.0,41.009336615971826
 South,54.139689470965145,30.505054331977178
 Puerto-Rico,0.0,54.139689470965145
 Honduras,0.0,0.0
 England,0.0,0.0
 Canada,51.51361889996648,0.0
 Germany,0.0,33.13112490297584
 Iran,17.374701476983862,30.505054331977178
 Philippines,43.63540718697049,20.000772047982526
 Italy,0.0,0.0
 Poland,20.000772047982526,62.01790118396113
 Columbia,0.0,17.374701476983862
 Cambodia,77.77432460995311,0.0
 Thailand,17.374701476983862,22.62684261898119
 Ecuador,0.0,6.870419192989213
 Laos,69.89611289695712,0.0
 Taiwan,9.496489763987876,4.24434862199055
 Haiti,1.6182780509918875,46.26147775796915
 Portugal,9.496489763987876,0.0
 Dominican-Republic,14.748630905985202,0.0
 El-Salvador,0.0,0.0
 France,0.0,0.0
 Guatemala,0.0,43.63540718697049
 China,59.391830612962465,54.139689470965145
 Japan,0.0,9.496489763987876
 Yugoslavia,0.0,0.0
 Peru,0.0,35.757195473974505
 Outlying-US(Guam-USVI-etc),0.0,0.0
 Scotland,41.009336615971826,48.88754832896782
 Trinadad&Tobago,62.01790118396113,0.0
 Greece,67.27004232595846,0.0
 Nicaragua,0.0,0.0
 Vietnam,0.0,27.878983760978514
 Hong,0.0,0.0
 Ireland,35.757195473974505,0.0
 Hungary,77.77432460995311,0.0
 Holand-Netherlands,30.505054331977178,0.0
