,red,white
0.0188,0.0,31.834623764671143
0.0391,0.0,160.94873904156714
0.0591,0.0,102.72080470100619
0.0792,72.34101287114831,0.0
0.0992,34.366273083825966,1.454831934813266
0.119,0.0,0.0
0.139,0.0,21.70802648805185
0.1595,0.0,72.34101287114831
0.18,0.0,14.113078530587382
0.2,9.049779892277735,0.0
0.22,0.0,0.0
0.24,0.0,21.70802648805185
0.26,16.644727849742203,44.49287036044526
0.28,0.0,9.049779892277735
0.3,0.0,29.30297444551632
0.32,0.0,0.0
0.34,0.0,0.0
0.36,3.986481253968089,0.0
0.38,0.0,29.30297444551632
0.4,6.518130573122912,0.0
0.42,0.0,9.049779892277735
0.44,0.0,29.30297444551632
0.4605,6.518130573122912,14.113078530587382
0.481,3.986481253968089,0.0
0.501,31.834623764671143,0.0
0.521,11.581429211432559,11.581429211432559
0.541,0.0,0.0
0.561,0.0,9.049779892277735
0.581,0.0,1.454831934813266
0.601,0.0,0.0
