,red,white
8.1115,0.0,0.0
8.345,0.0,2.7524698834099146
8.575,0.5087414436542684,2.7524698834099146
8.805,0.0,22.946025841210727
9.035,9.483655202676852,4.996198323165561
9.265,16.21484052194379,4.996198323165561
9.495,27.43348272072202,43.139581799011545
9.725,2.7524698834099146,31.92093960023331
9.955,0.0,9.483655202676852
10.185,7.239926762921206,40.895853359255895
10.415,0.0,9.483655202676852
10.645,7.239926762921206,4.996198323165561
10.875,0.0,0.0
11.105,7.239926762921206,22.946025841210727
11.335,4.996198323165561,22.946025841210727
11.565,0.0,0.0
11.795,0.0,0.0
12.025,0.0,0.0
12.255,2.7524698834099146,27.43348272072202
12.485,0.0,31.92093960023331
12.715,0.0,11.727383642432498
12.945,0.0,11.727383642432498
13.175,0.0,0.0
13.405,22.946025841210727,0.0
13.635,0.0,0.0
13.865,0.0,7.239926762921206
14.095,0.0,0.0
14.325,0.0,7.239926762921206
14.555,0.0,18.458568961699434
14.785,0.0,4.996198323165561
