, <=50K, >50K
 Bachelors,146.05215945591834,33.13112490297584
 HS-grad,340.3813817098194,43.63540718697049
 11th,22.62684261898119,12.122560334986538
 Masters,43.63540718697049,38.38326604497317
 9th,1.6182780509918875,22.62684261898119
 Some-college,240.59070001187018,30.505054331977178
 Assoc-acdm,72.52218346795578,0.0
 Assoc-voc,33.13112490297584,33.13112490297584
 7th-8th,14.748630905985202,0.0
 Doctorate,9.496489763987876,30.505054331977178
 Prof-school,51.51361889996648,27.878983760978514
 5th-6th,0.0,4.24434862199055
 10th,12.122560334986538,0.0
 1st-4th,0.0,12.122560334986538
 Preschool,48.88754832896782,17.374701476983862
 12th,41.009336615971826,0.0
