, <=50K, >50K
 United-States,737.1583268384029,329.27588787337726
 Cuba,1.5553155257555042,0.0
 Jamaica,69.92867234648234,74.64407626515316
 India,39.27854687512203,25.132335119109584
 ?,22.774633159774176,0.0
 Mexico,0.0,46.351652753128256
 South,29.8477390377804,0.0
 Puerto-Rico,0.0,18.05922924110336
 Honduras,0.0,0.0
 England,8.62842140376173,0.0
 Canada,51.06705667179907,0.0
 Germany,0.0,51.06705667179907
 Iran,8.62842140376173,36.920844915786624
 Philippines,32.20544099711581,6.27071944442632
 Italy,0.0,0.0
 Poland,27.490037078444992,10.986123363097137
 Columbia,0.0,0.0
 Cambodia,10.986123363097137,0.0
 Thailand,13.343825322432545,0.0
 Ecuador,15.701527281767953,6.27071944442632
 Laos,69.92867234648234,0.0
 Taiwan,10.986123363097137,0.0
 Haiti,8.62842140376173,51.06705667179907
 Portugal,43.99395079379285,25.132335119109584
 Dominican-Republic,10.986123363097137,13.343825322432545
 El-Salvador,10.986123363097137,0.0
 France,0.0,0.0
 Guatemala,0.0,34.563142956451216
 China,25.132335119109584,18.05922924110336
 Japan,0.0,18.05922924110336
 Yugoslavia,6.27071944442632,34.563142956451216
 Peru,0.0,32.20544099711581
 Outlying-US(Guam-USVI-etc),18.05922924110336,3.9130174850909123
 Scotland,69.92867234648234,0.0
 Trinadad&Tobago,20.416931200438768,46.351652753128256
 Greece,81.71718214315938,0.0
 Nicaragua,0.0,0.0
 Vietnam,0.0,0.0
 Hong,0.0,15.701527281767953
 Ireland,53.42475863113448,0.0
 Hungary,65.21326842781153,0.0
 Holand-Netherlands,27.490037078444992,0.0
