, <=50K, >50K
 Adm-clerical,106.6611008909384,64.6439717549598
 Exec-managerial,88.27860689394775,96.15681860694374
 Handlers-cleaners,38.38326604497317,0.0
 Prof-specialty,56.7657600419638,67.27004232595846
 Other-service,117.16538317493304,12.122560334986538
 Sales,0.0,77.77432460995311
 Craft-repair,22.62684261898119,98.78288917794241
 Transport-moving,0.0,90.90467746494642
 Farming-fishing,43.63540718697049,0.0
 Machine-op-inspct,90.90467746494642,51.51361889996648
 Tech-support,0.0,0.0
 ?,80.40039518095178,25.252913189979854
 Protective-serv,33.13112490297584,1.6182780509918875
 Armed-Forces,104.03503031993974,0.0
 Priv-house-serv,0.0,90.90467746494642
