, <=50K, >50K
18.18,996.4807143654423,0.0
20.65,891.4310061022599,558.7735966021822
23.0835,1673.4677231726178,978.9724296549119
25.5165,372.01855968985797,745.5286335145065
27.950000000000003,1002.3168092689524,1008.1529041724625
30.3835,728.0203488039762,0.0
32.816500000000005,938.1197653303409,284.47713613720595
35.25,646.3150201548342,0.0
37.683499999999995,838.9061519706687,640.4789252513241
40.1165,634.642830347814,745.5286335145065
42.55,4.344580768719522,0.0
44.98350000000001,587.9540711197329,587.9540711197329
47.4165,0.0,0.0
49.85,949.7919551373612,1294.1215544444592
52.283500000000004,278.64104123369583,0.0
54.716499999999996,0.0,325.32980046177687
57.15,0.0,465.3960781460201
59.5835,0.0,0.0
62.01649999999999,243.62447181263502,436.2156036284694
64.45,0.0,0.0
66.8835,967.3002398478916,0.0
69.31649999999999,669.6593997688748,249.46056671614514
71.75,0.0,214.44399729508433
74.18350000000001,331.16589536528704,0.0
76.6165,949.7919551373612,482.9043628565505
79.05,0.0,488.7404577600606
81.48349999999999,360.3463698828377,0.0
83.9165,325.32980046177687,0.0
86.35,0.0,0.0
88.7835,0.0,0.0
