, <=50K, >50K
18.18,65.53101438154393,39.148179731348414
20.65,50.8738840203242,30.35390151461658
23.0835,130.0223879709107,0.0
25.5165,130.0223879709107,62.599588309299975
27.950000000000003,71.39386652603181,0.0
30.3835,74.32529259827575,0.0
32.816500000000005,36.21675365910447,0.0
35.25,138.81666618764254,0.0
37.683499999999995,9.833919008908968,3.971066864421078
40.1165,0.0,109.5024054652031
42.55,147.61094440437438,0.0
44.98350000000001,27.422475442372637,118.29668368193492
47.4165,88.98242295949548,86.05099688725153
49.85,0.0,62.599588309299975
52.283500000000004,0.0,12.765345081152912
54.716499999999996,47.94245794808025,0.0
57.15,18.628197225640804,59.66816223705603
59.5835,71.39386652603181,0.0
62.01649999999999,0.0,6.9024929366650225
64.45,18.628197225640804,42.079605803592365
66.8835,1.039640792177133,36.21675365910447
69.31649999999999,0.0,15.696771153396858
71.75,77.2567186705197,12.765345081152912
74.18350000000001,0.0,50.8738840203242
76.6165,0.0,0.0
79.05,12.765345081152912,0.0
81.48349999999999,0.0,0.0
83.9165,0.0,0.0
86.35,12.765345081152912,27.422475442372637
88.7835,0.0,0.0
