, <=50K, >50K
 Adm-clerical,127.27520773399094,203.39443286338485
 Exec-managerial,76.52905764772834,147.57366776849597
 Handlers-cleaners,137.42443775124346,86.67828766498086
 Prof-specialty,0.0,157.7228977857485
 Other-service,96.82751768223338,96.82751768223338
 Sales,0.0,147.57366776849597
 Craft-repair,41.00675258734451,137.42443775124346
 Transport-moving,30.857522570091987,167.872127803001
 Farming-fishing,46.08136759597077,15.633677544213205
 Machine-op-inspct,228.76750790651616,56.23059761322329
 Tech-support,0.0,0.0
 ?,46.08136759597077,0.0
 Protective-serv,0.0,0.0
 Armed-Forces,172.94674281162727,0.0
 Priv-house-serv,0.0,157.7228977857485
