, <=50K, >50K
 Bachelors,151.1643753858195,52.16577766584869
 HS-grad,353.6615070857598,49.91580953584935
 11th,0.0,0.0
 Masters,45.41587327585068,22.91619197585731
 9th,2.666478805863278,34.166032625853994
 Some-college,274.91262253578304,29.666096365855317
 Assoc-acdm,36.41600075585333,0.0
 Assoc-voc,38.665968885852664,11.666351325860624
 7th-8th,16.166287585859298,0.0
 Doctorate,0.0,9.416383195861288
 Prof-school,4.916446935862615,56.665713925847356
 5th-6th,0.0,29.666096365855317
 10th,16.166287585859298,0.0
 1st-4th,0.0,0.0
 Preschool,0.4165106758639414,31.916064495854656
 12th,34.166032625853994,0.0
