,red,white
5.656,48.14147439654722,27.991288448964543
15.4,13.598298486405488,45.26287640403541
25.0,19.355494471429108,36.627082426499975
34.6,22.23409246394092,59.65586636659446
44.2,0.0,30.869886441476353
53.8,0.0,62.53446435910627
63.4,22.23409246394092,0.0
73.0,0.0,27.991288448964543
82.6,0.0,0.0
92.2,0.0,0.0
101.8,0.0,0.0
111.4,0.0,10.719700493893676
121.0,0.0,0.0
130.6,0.0,0.0
140.2,0.0,36.627082426499975
149.8,0.0,4.962504508870055
159.4,0.0,27.991288448964543
169.0,0.0,7.841102501381865
178.6,0.0,76.92745432166532
188.2,0.0,42.384278411523596
197.8,2.083906516358244,0.0
207.4,0.0,0.0
217.0,16.476896478917297,0.0
226.6,68.2916603441299,0.0
236.2,25.112690456452732,22.23409246394092
245.8,0.0,0.0
255.4,0.0,0.0
265.0,4.962504508870055,4.962504508870055
274.6,7.841102501381865,19.355494471429108
284.2,2.083906516358244,0.0
