,red,white
13.0165,45.26287640403541,2.083906516358244
27.7,42.384278411523596,7.841102501381865
42.1665,10.719700493893676,0.0
56.6335,0.0,2.083906516358244
71.1,0.0,0.0
85.5665,0.0,82.68465030668895
100.0335,0.0,27.991288448964543
114.5,0.0,39.50568041901179
128.9665,19.355494471429108,13.598298486405488
143.4335,0.0,0.0
157.9,13.598298486405488,19.355494471429108
172.3665,0.0,13.598298486405488
186.8335,10.719700493893676,13.598298486405488
201.3,10.719700493893676,13.598298486405488
215.7665,33.74848443398816,2.083906516358244
230.2335,7.841102501381865,25.112690456452732
244.7,68.2916603441299,0.0
259.1665,0.0,25.112690456452732
273.6335,0.0,0.0
288.1,45.26287640403541,0.0
302.5665,30.869886441476353,33.74848443398816
317.0335,16.476896478917297,16.476896478917297
331.5,0.0,33.74848443398816
345.9665,0.0,13.598298486405488
360.4335,22.23409246394092,4.962504508870055
374.9,4.962504508870055,0.0
389.3665,7.841102501381865,33.74848443398816
403.8335,0.0,25.112690456452732
418.3,30.869886441476353,0.0
432.7665,36.627082426499975,0.0
