, <=50K, >50K
1616.6505000000002,1032.9016182220457,273.662265510864
4999.950000000001,24.491049370128692,65.53101438154393
8333.25,0.0,68.46244045378786
11666.55,0.0,33.285327586860525
14999.85,39.148179731348414,0.0
18333.15,0.0,18.628197225640804
21666.449999999997,50.8738840203242,0.0
24999.75,0.0,0.0
28333.050000000003,45.01103187583631,0.0
31666.35,0.0,59.66816223705603
34999.65,0.0,18.628197225640804
38332.95,0.0,0.0
41666.25,0.0,0.0
44999.55,18.628197225640804,53.80531009256814
48332.85,0.0,59.66816223705603
51666.15,42.079605803592365,0.0
54999.45,0.0,3.971066864421078
58332.75,0.0,0.0
61666.05,45.01103187583631,33.285327586860525
64999.35,0.0,0.0
68332.65,130.0223879709107,127.09096189866676
71665.95000000001,80.18814474276364,0.0
74999.25,47.94245794808025,3.971066864421078
78332.54999999999,27.422475442372637,0.0
81665.85,0.0,0.0
84999.15,0.0,0.0
88332.45000000001,0.0,0.0
91665.75,3.971066864421078,0.0
94999.04999999999,65.53101438154393,0.0
98332.35,36.21675365910447,12.765345081152912
