, <=50K, >50K
18.18,87.64510595724153,11.466810068621072
20.65,19.084639657483116,0.0
23.0835,80.02727636837949,0.0
25.5165,205.72146458460324,22.89355445191414
27.950000000000003,68.60053198508642,0.0
30.3835,144.77882787370686,0.0
32.816500000000005,76.21836157394846,19.084639657483116
35.25,163.82340184586198,0.0
37.683499999999995,0.0,41.938128424069255
40.1165,0.0,228.57495335118938
42.55,179.05906102358608,0.0
44.98350000000001,0.0,167.632316640293
47.4165,53.364872807362325,26.702469246345164
49.85,0.0,57.17378760179334
52.283500000000004,0.0,34.32029883520721
54.716499999999996,87.64510595724153,0.0
57.15,0.04006568532800384,0.0
59.5835,102.88076513496561,38.12921362963823
62.01649999999999,0.0,38.12921362963823
64.45,76.21836157394846,80.02727636837949
66.8835,0.0,26.702469246345164
69.31649999999999,45.74704321850028,19.084639657483116
71.75,76.21836157394846,95.26293554610358
74.18350000000001,0.0,53.364872807362325
76.6165,0.0,0.0
79.05,95.26293554610358,34.32029883520721
81.48349999999999,11.466810068621072,3.848980479759027
83.9165,0.0,0.0
86.35,57.17378760179334,41.938128424069255
88.7835,0.0,0.0
