, <=50K, >50K
1.2425,75.14825403895445,17.374701476983862
1.75,1.6182780509918875,0.0
2.25,43.63540718697049,43.63540718697049
2.75,4.24434862199055,22.62684261898119
3.25,0.0,0.0
3.75,1.6182780509918875,0.0
4.25,27.878983760978514,0.0
4.75,56.7657600419638,85.65253632294909
5.25,25.252913189979854,0.0
5.75,96.15681860694374,62.01790118396113
6.25,4.24434862199055,27.878983760978514
6.75,0.0,0.0
7.25,4.24434862199055,0.0
7.75,0.0,14.748630905985202
8.25,0.0,0.0
8.75,343.00745228081803,88.27860689394775
9.25,12.122560334986538,35.757195473974505
9.75,319.37281714183007,67.27004232595846
10.25,51.51361889996648,0.0
10.75,38.38326604497317,0.0
11.25,0.0,64.6439717549598
11.75,38.38326604497317,33.13112490297584
12.25,0.0,0.0
12.75,203.82571201788892,35.757195473974505
13.25,0.0,0.0
13.75,0.0,0.0
14.25,17.374701476983862,0.0
14.75,106.6611008909384,0.0
15.25,38.38326604497317,0.0
15.75,0.0,0.0
