, <=50K, >50K
 Adm-clerical,77.77432460995311,59.391830612962465
 Exec-managerial,85.65253632294909,114.53931260393439
 Handlers-cleaners,51.51361889996648,0.0
 Prof-specialty,62.01790118396113,67.27004232595846
 Other-service,106.6611008909384,20.000772047982526
 Sales,14.748630905985202,98.78288917794241
 Craft-repair,27.878983760978514,98.78288917794241
 Transport-moving,1.6182780509918875,90.90467746494642
 Farming-fishing,25.252913189979854,0.0
 Machine-op-inspct,67.27004232595846,59.391830612962465
 Tech-support,0.0,0.0
 ?,96.15681860694374,25.252913189979854
 Protective-serv,38.38326604497317,1.6182780509918875
 Armed-Forces,106.6611008909384,0.0
 Priv-house-serv,0.0,90.90467746494642
