, <=50K, >50K
1616.6505000000002,13236.699246697135,3126.4370357429034
4999.950000000001,319.62203100206847,73.78704334194431
8333.25,95.26777041904255,350.6497478912103
11666.55,0.0,88.1075280600098
14999.85,0.0,152.54970929130448
18333.15,0.0,18.891851922693295
21666.449999999997,147.77621438528266,76.17379079495524
24999.75,52.30631626484609,0.0
28333.050000000003,164.48344655635904,0.0
31666.35,205.05815325754457,0.0
34999.65,0.0,102.42801277807528
38332.95,0.0,116.74849749614077
41666.25,0.0,0.0
44999.55,0.0,138.22922457323898
48332.85,0.0,4.571367204627812
51666.15,0.0,0.0
54999.45,166.87019400936995,162.09669910334813
58332.75,0.0,95.26777041904255
61666.05,157.3232041973263,231.31237524066464
64999.35,214.60514306958825,0.0
68332.65,152.54970929130448,0.0
71665.95000000001,0.0,0.0
74999.25,0.0,0.0
78332.54999999999,0.0,0.0
81665.85,0.0,0.0
84999.15,140.61597202624992,0.0
88332.45000000001,0.0,0.0
91665.75,0.0,92.88102296603162
94999.04999999999,169.25694146238087,169.25694146238087
98332.35,154.9364567443154,162.09669910334813
