,red,white
0.2485,28.863972669166273,0.0
0.309,0.0,11.55234535925705
0.3685,0.0,72.14304094393933
0.4275,20.20815901421166,41.847693151598186
0.487,67.81513411646202,33.19187949664358
0.5465,0.0,0.0
0.6055,20.20815901421166,0.0
0.665,15.880252186734355,37.51978632412088
0.7245,0.0,37.51978632412088
0.7835,93.78257508132585,24.536065841688966
0.843,0.0,67.81513411646202
0.9025,0.0,63.48722728898471
0.9615,20.20815901421166,2.896531704302439
1.021,0.0,0.0
1.0805,0.0,0.0
1.1395,0.0,15.880252186734355
1.199,0.0,0.0
1.2585,0.0,85.12676142637125
1.3175,2.896531704302439,24.536065841688966
1.377,0.0,0.0
1.4365,0.0,0.0
1.4955,15.880252186734355,0.0
1.555,59.159320461507406,0.0
1.6145,0.0,132.7337365286216
1.6735,33.19187949664358,15.880252186734355
1.733,0.0,11.55234535925705
1.7925,85.12676142637125,0.0
1.8515,24.536065841688966,0.0
1.911,63.48722728898471,0.0
1.9705,11.55234535925705,0.0
