,red,white
5.656,41.847693151598186,0.0
15.4,7.224438531779744,7.224438531779744
25.0,33.19187949664358,54.831413634030106
34.6,15.880252186734355,0.0
44.2,24.536065841688966,37.51978632412088
53.8,0.0,37.51978632412088
63.4,11.55234535925705,80.79885459889394
73.0,98.11048190880315,41.847693151598186
82.6,63.48722728898471,0.0
92.2,28.863972669166273,0.0
101.8,11.55234535925705,63.48722728898471
111.4,7.224438531779744,0.0
121.0,37.51978632412088,7.224438531779744
130.6,0.0,20.20815901421166
140.2,15.880252186734355,0.0
149.8,20.20815901421166,11.55234535925705
159.4,0.0,41.847693151598186
169.0,0.0,28.863972669166273
178.6,0.0,33.19187949664358
188.2,0.0,0.0
197.8,33.19187949664358,0.0
207.4,33.19187949664358,0.0
217.0,0.0,0.0
226.6,24.536065841688966,128.40582970114428
236.2,37.51978632412088,0.0
245.8,0.0,37.51978632412088
255.4,24.536065841688966,37.51978632412088
265.0,11.55234535925705,0.0
274.6,46.17559997907549,0.0
284.2,93.78257508132585,0.0
